Date Time,A1(5),A2(15),A3(25),A4(35),A5(45),A6(55),A7(65),A8(75),A9(85),A10(95),A11(105),A12(115)
31/3/2022 6:00,34.397,32.813,30.062,18.426,13.526,24.601,29.909,30.264,31.358,32.097,31.04,31.664
31/3/2022 6:30,34.411,32.932,30.113,18.468,13.776,25.854,30.123,30.288,31.369,32.158,31.073,31.704
31/3/2022 7:00,34.432,33.008,30.155,18.502,14.066,26.807,30.284,30.341,31.374,32.185,31.106,31.728
31/3/2022 7:30,34.418,33.105,30.201,18.544,14.342,27.495,30.451,30.377,31.369,32.207,31.139,31.734
31/3/2022 8:00,34.369,33.208,30.234,18.574,14.607,27.98,30.548,30.407,31.403,32.202,31.211,31.78
31/3/2022 8:30,34.305,33.267,30.276,18.616,14.887,28.407,30.618,30.454,31.42,32.207,31.244,31.792
31/3/2022 9:00,34.284,33.316,30.322,18.654,15.152,28.702,30.721,30.496,31.482,32.191,31.244,31.833
31/3/2022 9:30,34.165,33.36,30.374,18.701,15.383,28.956,30.764,30.532,31.528,32.229,31.231,31.885
31/3/2022 10:00,34.073,33.398,30.411,18.786,15.603,29.233,30.786,30.544,31.545,32.241,31.237,31.926
31/3/2022 10:30,33.982,33.43,30.444,18.815,15.805,29.411,30.807,30.609,31.562,32.274,31.231,31.943
31/3/2022 11:00,33.926,33.436,30.481,18.858,15.991,29.568,30.856,30.627,31.567,32.296,31.244,31.955
31/3/2022 11:30,33.835,33.414,30.495,18.871,16.164,29.679,30.872,30.633,31.584,32.296,31.25,31.908
31/3/2022 12:00,33.744,33.419,30.505,18.9,16.319,29.779,30.861,30.633,31.601,32.296,31.257,31.897
31/3/2022 12:30,33.626,33.381,30.519,18.909,16.48,29.879,30.851,30.639,31.596,32.279,31.264,31.879
31/3/2022 13:00,33.542,33.376,30.537,18.951,16.623,29.942,30.856,30.639,31.579,32.279,31.25,31.891
31/3/2022 13:30,33.465,33.343,30.593,18.964,16.739,29.958,30.867,30.639,31.579,32.285,31.237,31.833
31/3/2022 14:00,33.347,33.316,30.64,18.981,16.864,29.995,30.851,30.621,31.59,32.274,31.218,31.844
31/3/2022 14:30,33.285,33.284,30.673,19.028,16.962,29.995,30.84,30.633,31.607,32.268,31.198,31.844
31/3/2022 15:00,33.257,33.262,30.715,19.062,17.092,30.027,30.823,30.609,31.59,32.257,31.178,31.844
31/3/2022 15:30,33.201,33.246,30.71,19.11,17.196,30.032,30.802,30.615,31.584,32.263,31.185,31.821
31/3/2022 16:00,33.201,33.24,30.729,19.148,17.285,30,30.786,30.627,31.579,32.274,31.198,31.798
31/3/2022 16:30,33.222,33.186,30.696,19.195,17.36,30.021,30.742,30.591,31.562,32.257,31.178,31.78
31/3/2022 17:00,33.208,33.202,30.696,19.199,17.45,30.021,30.699,30.585,31.573,32.246,31.158,31.751
31/3/2022 17:30,33.229,33.175,30.687,19.281,17.544,30.021,30.677,30.532,31.556,32.246,31.152,31.745
31/3/2022 18:00,33.271,33.17,30.692,19.341,17.634,30.032,30.623,30.538,31.556,32.252,31.145,31.745
31/3/2022 18:30,33.326,33.164,30.682,19.363,17.667,29.995,30.602,30.484,31.528,32.252,31.158,31.739
31/3/2022 19:00,33.389,33.164,30.645,19.389,17.724,29.99,30.553,30.46,31.505,32.263,31.185,31.763
31/3/2022 19:30,33.451,33.159,30.631,19.427,17.791,30.048,30.526,30.436,31.471,32.246,31.185,31.745
31/3/2022 20:00,33.458,33.224,30.636,19.453,17.858,30.027,30.499,30.395,31.454,32.246,31.165,31.722
31/3/2022 20:30,33.563,33.219,30.621,19.527,17.929,30.043,30.467,30.377,31.437,32.229,31.158,31.722
31/3/2022 21:00,33.605,33.262,30.593,19.57,18.015,30.032,30.424,30.359,31.431,32.191,31.145,31.716
31/3/2022 21:30,33.681,33.278,30.579,19.583,18.097,30.021,30.349,30.311,31.397,32.158,31.126,31.704
31/3/2022 22:00,33.681,33.349,30.593,19.626,18.121,29.995,30.338,30.27,31.369,32.135,31.093,31.687
31/3/2022 22:30,33.737,33.349,30.603,19.648,18.222,29.99,30.284,30.222,31.352,32.119,31.073,31.664
31/3/2022 23:00,33.814,33.343,30.575,19.704,18.342,30.064,30.246,30.193,31.312,32.102,31.073,31.67
31/3/2022 23:30,33.912,33.365,30.575,19.756,18.439,30.09,30.187,30.163,31.301,32.08,31.06,31.646
1/4/2022 0:00,34.003,33.371,30.575,19.782,18.589,30.207,30.145,30.104,31.284,32.053,31.034,31.617
1/4/2022 0:30,34.101,33.441,30.584,19.834,18.715,30.286,30.145,30.086,31.216,32.025,30.975,31.6
1/4/2022 1:00,34.186,33.463,30.584,19.904,18.886,30.462,30.069,30.027,31.21,31.986,30.962,31.571
1/4/2022 1:30,34.326,33.485,30.584,19.983,19.122,31.114,30.043,29.985,31.148,31.959,30.922,31.565
1/4/2022 2:00,34.453,33.55,30.603,20.092,19.413,31.909,30.016,29.89,31.109,31.931,30.909,31.495
1/4/2022 2:30,34.453,33.599,30.589,20.232,19.82,32.127,29.957,29.867,31.075,31.893,30.837,31.46
1/4/2022 3:00,34.432,33.653,30.593,20.373,20.267,32.121,29.882,29.778,31.002,31.81,30.772,31.449
1/4/2022 3:30,32.855,33.409,30.416,19.908,20.091,32.05,29.754,29.672,30.906,31.733,30.68,31.35
1/4/2022 4:00,31.163,33.089,29.383,19.35,19.432,31.98,29.669,29.572,30.788,31.635,30.609,31.246
1/4/2022 4:30,29.294,32.02,28.388,18.464,18.159,31.882,29.632,29.525,30.749,31.563,30.537,31.212
1/4/2022 5:00,27.489,30.443,26.872,17.289,16.42,30.959,29.584,29.425,30.681,31.525,30.472,31.142
1/4/2022 5:30,26.258,28.897,25.467,16.419,14.698,29.269,29.504,29.378,30.631,31.487,30.426,31.096
1/4/2022 6:00,25.445,27.566,24.445,15.847,12.621,25.484,29.234,29.331,30.524,31.421,30.387,31.01
1/4/2022 6:30,24.906,26.601,23.625,15.459,10.827,20.027,28.477,29.22,30.457,31.328,30.29,30.946
1/4/2022 7:00,24.438,25.845,22.933,15.157,10.05,15.492,26.989,28.94,30.385,31.284,30.231,30.9
1/4/2022 7:30,24.058,25.28,22.352,14.922,9.691,13.069,24.004,28.268,30.301,31.235,30.192,30.843
1/4/2022 8:00,23.603,24.898,21.854,14.705,9.496,12.018,20.04,27.21,30.14,31.181,30.115,30.785
1/4/2022 8:30,23.176,24.551,21.433,14.564,9.309,11.523,16.164,25.445,29.514,31.083,30.057,30.693
1/4/2022 9:00,22.705,24.281,21.051,14.398,9.178,11.262,13.695,22.255,28.15,30.903,29.979,30.665
1/4/2022 9:30,22.227,24.027,20.754,14.303,9.057,11.061,12.559,18.249,24.985,30.298,29.992,30.906
1/4/2022 10:00,21.73,23.784,20.523,14.187,8.945,10.909,12.055,15.141,20.415,29.496,29.785,30.854
1/4/2022 10:30,21.228,23.569,20.288,14.071,8.861,10.794,11.785,13.464,16.099,27.909,29.464,30.774
1/4/2022 11:00,20.775,23.314,20.105,13.959,8.77,10.654,11.627,12.703,13.104,24.948,28.871,30.699
1/4/2022 11:30,20.349,23.12,19.896,13.874,8.687,10.561,11.504,12.33,11.554,20.838,27.843,30.333
1/4/2022 12:00,19.994,22.917,19.738,13.792,8.608,10.498,11.379,12.12,10.792,16.998,25.929,29.861
1/4/2022 12:30,19.668,22.711,19.584,13.692,8.546,10.382,11.285,11.931,10.411,14.51,22.871,28.977
1/4/2022 13:00,19.312,22.51,19.42,13.626,8.484,10.31,11.202,11.837,10.197,13.267,19.236,26.958
1/4/2022 13:30,19.052,22.319,19.267,13.549,8.426,10.221,11.126,11.727,10.064,12.662,16.523,23.571
1/4/2022 14:00,18.782,22.169,19.134,13.476,8.378,10.146,11.047,11.653,9.965,12.332,15.132,20.346
1/4/2022 14:30,32.066,31.446,29.245,17.527,9.089,10.087,10.972,11.587,9.9,12.163,14.425,18.192
1/4/2022 15:00,32.278,31.362,29.199,18.824,13.45,15.864,12.635,11.56,9.85,12.038,14.105,17.063
1/4/2022 15:30,32.456,31.34,29.149,18.713,13.476,17.194,17.282,15.444,10.884,11.981,13.925,16.904
1/4/2022 16:00,32.614,31.388,29.153,18.405,13.153,16.902,17.64,17.679,14.709,14.53,14.542,17.076
1/4/2022 16:30,32.786,31.462,29.121,18.279,12.983,16.576,17.433,17.768,15.536,16.915,17.213,19.056
1/4/2022 17:00,33.014,31.52,29.126,18.229,12.872,16.414,17.312,17.693,15.523,17.27,18.246,21.102
1/4/2022 17:30,33.16,31.563,29.108,18.183,12.826,16.321,17.24,17.66,15.486,17.333,18.925,23.889
1/4/2022 18:00,33.368,31.616,29.121,18.183,12.802,16.256,17.199,17.632,15.486,17.501,20.632,28.759
1/4/2022 18:30,33.591,31.695,29.153,18.191,12.798,16.244,17.174,17.651,15.569,18.224,24.956,30.642
1/4/2022 19:00,33.695,31.785,29.135,18.191,12.794,16.232,17.203,17.66,15.818,20.948,28.509,31.414
1/4/2022 19:30,33.87,31.881,29.195,18.195,12.81,16.252,17.219,17.758,16.638,26.712,29.895,31.664
1/4/2022 20:00,33.933,32.009,29.227,18.229,12.839,16.264,17.249,17.927,19.58,30.137,30.576,31.827
1/4/2022 20:30,34.024,32.116,29.227,18.224,12.835,16.28,17.349,18.683,25.041,31.301,30.765,31.862
1/4/2022 21:00,34.094,32.191,29.273,18.258,12.835,16.317,17.53,21.545,29.266,31.706,30.85,31.914
1/4/2022 21:30,34.165,32.292,29.318,18.266,12.88,16.393,18.227,25.467,30.508,31.86,30.916,31.961
1/4/2022 22:00,34.2,32.378,29.337,18.287,12.897,16.507,19.919,27.483,30.839,31.92,30.988,32.019
1/4/2022 22:30,34.221,32.421,29.383,18.313,12.921,16.665,22.265,28.528,30.957,32.003,31.04,32.078
1/4/2022 23:00,34.284,32.496,29.415,18.317,12.959,16.922,24.393,29.115,31.007,32.064,31.158,32.131
1/4/2022 23:30,34.277,32.576,29.447,18.359,13.037,17.388,26.223,29.513,30.99,32.058,31.257,32.172
2/4/2022 0:00,34.326,32.668,29.479,18.359,13.116,18.176,27.507,29.731,31.019,32.053,31.303,32.242
2/4/2022 0:30,34.326,32.7,29.484,18.376,13.22,19.426,28.252,29.92,31.013,32.047,31.323,32.295
2/4/2022 1:00,34.333,32.77,29.53,18.363,13.279,21.045,28.823,29.944,31.03,32.036,31.303,32.4
2/4/2022 1:30,34.319,32.819,29.525,18.355,13.421,22.942,29.229,29.973,31.024,31.998,31.25,32.465
2/4/2022 2:00,34.326,32.846,29.516,18.384,13.59,24.892,29.541,29.979,30.996,31.986,31.204,32.465
2/4/2022 2:30,34.291,32.873,29.525,18.38,13.831,26.491,29.765,29.961,30.985,31.942,31.165,32.406
2/4/2022 3:00,34.333,32.932,29.521,18.43,14.199,27.643,29.941,29.92,30.979,31.904,31.152,32.348
2/4/2022 3:30,34.348,32.997,29.548,18.426,14.572,28.484,30.064,29.932,30.945,31.898,31.139,32.254
2/4/2022 4:00,34.305,33.024,29.548,18.468,14.905,29.076,30.139,29.908,30.923,31.887,31.112,32.23
2/4/2022 4:30,34.284,33.089,29.576,18.502,15.254,29.542,30.177,29.908,30.912,31.849,31.06,32.207
2/4/2022 5:00,34.312,33.132,29.59,18.548,15.508,29.858,30.198,29.879,30.872,31.827,31.04,32.177
2/4/2022 5:30,34.291,33.164,29.627,18.574,15.792,30.143,30.209,29.843,30.872,31.81,31.027,32.16
2/4/2022 6:00,34.305,33.235,29.673,18.629,16.009,30.35,30.246,29.831,30.872,31.788,31.014,32.142
2/4/2022 6:30,34.305,33.24,29.691,18.629,16.205,30.542,30.225,29.849,30.872,31.777,30.962,32.066
2/4/2022 7:00,34.305,33.3,29.747,18.692,16.407,30.707,30.225,29.837,30.855,31.761,30.948,32.084
2/4/2022 7:30,34.298,33.327,29.765,18.726,16.642,30.911,30.214,29.825,30.855,31.761,30.948,32.084
2/4/2022 8:00,34.256,33.36,29.83,18.807,16.845,31.061,30.214,29.825,30.827,31.761,30.916,32.06
2/4/2022 8:30,34.193,33.403,29.863,18.811,16.966,31.12,30.263,29.855,30.844,31.733,30.903,32.008
2/4/2022 9:00,34.13,33.409,29.913,18.845,17.027,31.147,30.23,29.843,30.816,31.706,30.889,32.002
2/4/2022 9:30,34.038,33.419,29.946,18.888,17.167,31.206,30.23,29.831,30.805,31.689,30.883,32.008
2/4/2022 10:00,33.926,33.414,29.978,18.947,17.318,31.227,30.198,29.802,30.81,31.684,30.876,31.984
2/4/2022 10:30,33.758,33.36,30.025,18.986,17.464,31.319,30.225,29.79,30.81,31.678,30.85,31.967
2/4/2022 11:00,33.598,33.316,30.029,19.045,17.601,31.319,30.236,29.808,30.81,31.673,30.831,31.949
2/4/2022 11:30,33.41,33.235,30.034,19.08,17.686,31.368,30.214,29.778,30.805,31.662,30.798,31.949
2/4/2022 12:00,33.201,33.154,30.006,19.097,17.772,31.389,30.241,29.837,30.81,31.657,30.791,31.932
2/4/2022 12:30,33.056,33.024,29.96,19.135,17.858,31.394,30.236,29.784,30.788,31.646,30.785,31.932
2/4/2022 13:00,32.945,32.937,29.923,19.161,17.958,31.416,30.225,29.784,30.782,31.64,30.778,31.903
2/4/2022 13:30,32.793,32.819,29.863,19.212,18.078,31.411,30.225,29.796,30.765,31.624,30.765,31.868
2/4/2022 14:00,32.704,32.7,29.747,19.29,18.207,31.432,30.204,29.784,30.782,31.607,30.746,31.838
2/4/2022 14:30,32.6,32.576,29.664,19.393,18.444,31.443,30.161,29.749,30.777,31.58,30.733,31.798
2/4/2022 15:00,32.525,32.469,29.53,19.57,18.745,31.492,30.112,29.743,30.737,31.569,30.713,31.815
2/4/2022 15:30,32.408,32.346,29.443,19.752,19.048,31.497,30.059,29.684,30.709,31.58,30.68,31.78
2/4/2022 16:00,31.786,32.137,29.199,19.721,19.279,31.416,29.952,29.637,30.648,31.519,30.622,31.722
2/4/2022 16:30,29.986,31.663,28.97,19.088,18.852,31.276,29.845,29.531,30.592,31.443,30.55,31.652
2/4/2022 17:00,28.408,31.235,27.937,18.586,18.15,31.163,29.754,29.449,30.519,31.394,30.504,31.611
2/4/2022 17:30,26.49,29.955,26.943,17.754,16.976,30.803,29.658,29.349,30.452,31.334,30.472,31.571
2/4/2022 18:00,24.942,28.45,25.428,16.732,15.365,29.805,29.637,29.238,30.39,31.273,30.381,31.524
2/4/2022 18:30,23.866,26.906,24.217,16.029,13.417,27.393,29.488,29.167,30.307,31.208,30.368,31.513
2/4/2022 19:00,23.193,25.762,23.264,15.53,11.348,22.61,28.88,29.086,30.245,31.175,30.342,31.437
2/4/2022 19:30,22.758,24.964,22.491,15.172,10.142,17.301,27.692,28.922,30.24,31.121,30.296,31.385
2/4/2022 20:00,22.372,24.361,21.862,14.88,9.666,13.865,25.323,28.383,30.173,31.083,30.238,31.345
2/4/2022 20:30,22.111,23.901,21.305,14.659,9.381,12.308,21.71,27.528,30.101,31.045,30.186,31.316
2/4/2022 21:00,21.822,23.56,20.833,14.458,9.199,11.606,17.463,26.065,29.541,30.974,30.134,31.264
2/4/2022 21:30,21.57,23.282,20.46,14.277,9.043,11.235,14.313,23.382,28.578,30.844,30.095,31.223
2/4/2022 22:00,21.347,23.051,20.136,14.135,8.903,11.027,12.763,19.311,25.919,30.546,30.031,31.206
2/4/2022 22:30,21.103,22.862,19.873,14,8.795,10.845,12.098,15.709,21.422,29.671,29.882,31.148
2/4/2022 23:00,20.922,22.661,19.627,13.866,8.67,10.677,11.771,13.693,16.629,28.096,29.631,31.113
2/4/2022 23:30,20.753,22.515,19.427,13.759,8.587,10.547,11.571,12.772,13.289,25.027,28.94,31.084
3/4/2022 0:00,20.606,22.364,19.233,13.648,8.508,10.415,11.41,12.33,11.561,20.511,27.8,30.756
3/4/2022 0:30,20.461,22.237,19.073,13.545,8.429,10.313,11.299,12.065,10.771,16.519,25.555,30.145
3/4/2022 1:00,20.371,22.138,18.922,13.435,8.347,10.192,11.192,11.884,10.387,14.182,21.924,28.904
3/4/2022 1:30,20.271,22.034,18.79,13.359,8.273,10.113,11.078,11.743,10.18,13.092,18.127,26.017
3/4/2022 2:00,20.154,21.917,18.68,13.275,8.209,10.025,10.989,11.649,10.04,12.56,15.796,21.88
3/4/2022 2:30,33.049,31.557,28.497,14.484,8.178,9.941,10.904,11.537,9.945,12.274,14.711,18.654
3/4/2022 3:00,33.229,31.663,29.181,18.671,13.266,14.662,11.296,11.483,9.877,12.116,14.234,16.799
3/4/2022 3:30,33.326,31.722,29.24,18.624,13.442,17.132,17.015,14.643,10.321,11.998,13.953,15.953
3/4/2022 4:00,33.507,31.844,29.305,18.35,13.137,16.935,17.635,17.651,14.564,14.125,14.262,15.778
3/4/2022 4:30,33.668,31.908,29.351,18.237,12.913,16.531,17.437,17.829,15.643,17.044,17.289,17.948
3/4/2022 5:00,33.737,31.945,29.387,18.204,12.855,16.333,17.27,17.693,15.606,17.417,18.355,19.894
3/4/2022 5:30,33.856,31.988,29.401,18.17,12.806,16.244,17.144,17.609,15.515,17.387,18.725,21.659
3/4/2022 6:00,33.884,32.025,29.429,18.158,12.814,16.228,17.057,17.52,15.473,17.446,19.561,26.392
3/4/2022 6:30,33.947,32.062,29.429,18.17,12.831,16.293,17.057,17.483,15.523,17.831,22.82,30.077
3/4/2022 7:00,33.968,32.089,29.42,18.162,12.843,16.321,17.078,17.515,15.668,19.478,27.401,31.154
3/4/2022 7:30,33.926,32.148,29.397,18.141,12.839,16.365,17.119,17.585,16.183,24.771,29.49,31.635
3/4/2022 8:00,33.919,32.212,29.378,18.149,12.826,16.373,17.144,17.725,18.456,29.512,30.361,31.71
3/4/2022 8:30,33.884,32.265,29.355,18.141,12.826,16.397,17.253,18.277,23.971,31.017,30.595,31.757
3/4/2022 9:00,33.842,32.319,29.341,18.132,12.851,16.45,17.492,20.992,28.768,31.476,30.667,31.763
3/4/2022 9:30,33.779,32.383,29.341,18.137,12.843,16.519,18.145,25.154,30.173,31.646,30.719,31.792
3/4/2022 10:00,33.647,32.448,29.332,18.137,12.843,16.657,19.946,27.392,30.524,31.717,30.785,31.815
3/4/2022 10:30,33.556,32.48,29.314,18.124,12.872,16.853,22.462,28.452,30.67,31.733,30.824,31.856
3/4/2022 11:00,33.403,32.507,29.309,18.141,12.938,17.161,24.696,29.068,30.737,31.695,30.916,31.856
3/4/2022 11:30,33.285,32.55,29.328,18.17,12.996,17.688,26.476,29.437,30.782,31.695,30.942,31.914
3/4/2022 12:00,33.167,32.576,29.337,18.183,13.083,18.627,27.723,29.696,30.844,31.695,30.975,31.967
3/4/2022 12:30,33.056,32.566,29.369,18.195,13.137,20.014,28.466,29.902,30.895,31.711,30.916,32.055
3/4/2022 13:00,32.959,32.566,29.378,18.22,13.249,21.746,28.975,30.044,30.945,31.744,30.903,32.119
3/4/2022 13:30,32.876,32.603,29.429,18.241,13.392,23.599,29.403,30.098,30.985,31.783,30.935,32.172
3/4/2022 14:00,32.793,32.63,29.466,18.283,13.573,25.317,29.701,30.133,31.041,31.816,30.962,32.131
3/4/2022 14:30,32.759,32.646,29.521,18.292,13.844,26.752,29.909,30.193,31.086,31.86,30.981,32.101
3/4/2022 15:00,32.731,32.646,29.65,18.355,14.191,27.867,30.107,30.216,31.109,31.893,31.001,32.066
3/4/2022 15:30,32.717,32.695,29.761,18.388,14.576,28.676,30.22,30.234,31.131,31.909,31.001,32.055
3/4/2022 16:00,32.649,32.716,29.853,18.46,14.953,29.259,30.365,30.27,31.171,31.937,31.04,32.066
3/4/2022 16:30,32.697,32.732,29.941,18.519,15.33,29.657,30.419,30.252,31.216,31.998,31.053,32.084
3/4/2022 17:00,32.662,32.759,29.997,18.608,15.684,30.027,30.456,30.27,31.227,32.014,31.112,32.09
3/4/2022 17:30,32.655,32.786,30.02,18.701,15.955,30.271,30.467,30.288,31.227,32.031,31.126,32.119
3/4/2022 18:00,32.683,32.813,30.043,18.756,16.232,30.446,30.462,30.27,31.227,32.058,31.139,32.142
3/4/2022 18:30,32.724,32.846,30.057,18.862,16.466,30.547,30.445,30.294,31.216,32.075,31.198,32.148
3/4/2022 19:00,32.779,32.878,30.057,18.947,16.674,30.638,30.402,30.24,31.216,32.086,31.172,32.172
3/4/2022 19:30,32.8,32.943,30.081,19.041,16.859,30.718,30.381,30.228,31.216,32.075,31.218,32.177
3/4/2022 20:00,32.876,32.975,30.108,19.135,17.041,30.739,30.343,30.216,31.216,32.075,31.218,32.195
3/4/2022 20:30,32.897,33.045,30.136,19.212,17.191,30.771,30.306,30.198,31.188,32.069,31.204,32.195
3/4/2022 21:00,32.931,33.099,30.141,19.277,17.346,30.766,30.3,30.181,31.165,32.053,31.204,32.172
3/4/2022 21:30,32.931,33.159,30.169,19.35,17.497,30.766,30.263,30.115,31.154,32.031,31.204,32.218
3/4/2022 22:00,32.931,33.197,30.178,19.423,17.715,30.777,30.23,30.121,31.114,32.003,31.178,32.177
3/4/2022 22:30,32.959,33.224,30.187,19.518,18.03,30.814,30.187,30.092,31.109,32.003,31.165,32.207
3/4/2022 23:00,32.931,33.262,30.178,19.639,18.299,30.846,30.145,30.044,31.075,31.959,31.165,32.213
3/4/2022 23:30,32.924,33.267,30.187,19.6,18.284,30.803,30.128,29.997,31.086,31.953,31.158,32.183
4/4/2022 0:00,32.959,33.3,30.206,19.604,18.308,30.793,30.102,30.027,31.035,31.937,31.139,32.183
4/4/2022 0:30,32.973,33.305,30.215,19.63,18.366,30.809,30.08,30.003,31.007,31.909,31.139,32.154
4/4/2022 1:00,33,33.311,30.225,19.761,18.681,30.884,30.059,29.944,31.007,31.915,31.119,32.142
4/4/2022 1:30,33.021,33.354,30.225,19.804,18.754,30.894,30.043,29.92,30.979,31.871,31.099,32.142
4/4/2022 2:00,33.049,33.381,30.257,19.852,18.891,30.937,30.043,29.932,30.968,31.871,31.073,32.136
4/4/2022 2:30,33.056,33.414,30.253,19.817,18.94,30.98,30.043,29.885,30.957,31.838,31.06,32.136
4/4/2022 3:00,33.097,33.436,30.257,19.834,18.974,31.045,30.032,29.879,30.957,31.821,31.04,32.107
4/4/2022 3:30,33.125,33.452,30.295,19.843,19.023,31.05,30.043,29.843,30.9,31.816,31.021,32.095
4/4/2022 4:00,33.146,33.474,30.253,19.878,19.072,31.125,30.059,29.802,30.917,31.783,30.994,32.09
